Station_ID,Name_EN,Name_JP,Latitude,Longitude
1111642,Abashiri Station,網走駅（あばしり）,44.0201414,144.2541550
9970105,Abe Station,安部駅（あべ）,35.3748099,134.2912106
1150119,Abekawa Station,安倍川駅（あべかわ）,34.9412271,138.3642470
1190608,Abeyamakōen Station,安部山公園駅（あべやまこうえん）,33.8439930,130.9043840
9964302,Abiki Station,網引駅（あびき）,34.8621050,134.8778793
1132017,Abiko Station (Chiba),我孫子駅 (千葉県)（あびこ）,35.8727000,140.0108224
1162606,Abikochō Station,我孫子町駅（あびこちょう）,34.6018822,135.5065311
3200710,Abikomae Station,我孫子前駅（あびこまえ）,34.6004383,135.4969435
1110505,Abira Station,安平駅（あびら）,42.8129420,141.8251590
1160903,Aboshi Station,網干駅（あぼし）,34.8143235,134.5842719
9991210,Abozaki Station,阿母崎駅（あぼざき）,32.8300670,130.1701440
9921316,Abukuma Station,あぶくま駅,37.9137180,140.6861330
1141705,Aburaden Station,油田駅（あぶらでん）,36.6547780,136.9701350
1151102,Aburahi Station,油日駅（あぶらひ）,34.8896471,136.2296933
1120502,Aburakawa Station,油川駅（あぶらかわ）,40.8566950,140.6905551
1192818,Aburatsu Station,油津駅（あぶらつ）,31.5868390,131.3960780
1123120,Adachi Station,安達駅（あだち）,37.6122242,140.4664518
1160516,Adogawa Station,安曇川駅（あどがわ）,35.3286003,136.0200897
1160902,Agaho Station,英賀保駅（あがほ）,34.8133096,134.6447112
2200130,Agano Station,吾野駅（あがの）,35.9082314,139.2259368
1170514,Agarimichi Station,上道駅 (鳥取県)（あがりみち）,35.5314323,133.2305652
2100242,Agata Station,県駅（あがた）,36.2906070,139.4722380
1170223,Agawa Station,阿川駅（あがわ）,34.3360822,130.9260582
3000916,Age Station,上ゲ駅（あげ）,34.8586904,136.9165331
9952913,Ageki Station,阿下喜駅（あげき）,35.1463548,136.5195220
1141130,Agematsu Station,上松駅（あげまつ）,35.7840410,137.6932764
1132308,Ageo Station,上尾駅（あげお）,35.9733157,139.5884224
9952404,Agi Station,阿木駅（あぎ）,35.3996830,137.4590860
3000908,Agui Station,阿久比駅（あぐい）,34.9311680,136.9184830
1111611,Aibetsu Station,愛別駅（あいべつ）,43.8985610,142.5817460
1150212,Aichi-Mito Station,愛知御津駅（あいちみと）,34.8126727,137.3162431
9952004,Aichidaigakumae Station,愛知大学前駅（あいちだいがくまえ）,34.7417836,137.3856499
9951207,Aichikyuhaku-kinen-koen Station,愛・地球博記念公園駅（あい・ちきゅうはくきねんこうえん）,35.1773940,137.0872930
9980714,Aidai Igakubu Minamiguchi Station,愛大医学部南口駅（あいだいいがくぶみなみぐち）,33.7982433,132.8791087
1151024,Aiga Station,相賀駅（あいが）,34.1119640,136.2271380
1130617,Aihara Station,相原駅（あいはら）,35.6069030,139.3316670
9970218,Aikamachi Station,秋鹿町駅（あいかまち）,35.4771848,132.9564655
9951113,Aikan-Umetsubo Station,愛環梅坪駅（あいかんうめつぼ）,35.1051272,137.1609453
9920905,Aikawa Station (Akita),合川駅（あいかわ）,40.1612660,140.3300690
3400320,Aikawa Station (Osaka),相川駅（あいかわ）,34.7579275,135.5336000
2500135,Aikō-Ishida Station,愛甲石田駅（あいこういしだ）,35.4176050,139.3439017
1150242,Aimi Station,相見駅（あいみ）,34.8875717,137.1602541
1162919,Aimoto Station (Hyogo),藍本駅（あいもと）,34.9778040,135.1553390
9940835,Aimoto Station (Toyama),愛本駅（あいもと）,36.8553661,137.5538710
9963504,Aina Station,藍那駅（あいな）,34.7324824,135.1181340
1162918,Aino Station (Hyogo),相野駅（あいの）,34.9476806,135.1559463
9991209,Aino Station (Nagasaki),愛野駅 (長崎県)（あいの）,32.8190130,130.1562970
1150129,Aino Station (Shizuoka),愛野駅 (静岡県)（あいの）,34.7520234,137.9607741
9940809,Ainoki Station,相ノ木駅（あいのき）,36.7020070,137.3359384
1111630,Ainonai Station,相内駅（あいのない）,43.7959074,143.7554629
1121015,Ainono Station,相野々駅（あいのの）,39.2780858,140.6187106
1111211,Ainosato-kōen Station,あいの里公園駅（あいのさとこうえん）,43.1612077,141.4134006
1111210,Ainosato-Kyōikudai Station,あいの里教育大駅（あいのさときょいくだい）,43.1551436,141.3985824
9991134,Ainoura Station,相浦駅（あいのうら）,33.1921930,129.6570550
9952525,Aioi Station (Gifu),相生駅 (岐阜県)（あいおい）,35.7151630,136.9507570
2101107,Aioi Station (Gunma),相老駅（あいおい）,36.4106690,139.3041431
1160905,Aioi Station (Hyogo),相生駅 (兵庫県)（あいおい）,34.8183212,134.4739614
1190752,Aira Station,姶良駅（あいら）,31.7153081,130.6232709
1132813,Airport Terminal 2 Station,空港第２ビル（成田第２・第３ターミナル）駅,35.7733270,140.3878710
1111613,Aizan Station,愛山駅（あいざん）,43.8661180,142.6809770
9921618,Aizu-Arakai Station,会津荒海駅（あいづあらかい）,37.1532960,139.7336840
1122709,Aizu-Bange Station,会津坂下駅（あいづばんげ）,37.5569104,139.8210081
1122727,Aizu-Gamo Station,会津蒲生駅（あいづがもう）,37.3816379,139.3332882
1122715,Aizu-Hinohara Station,会津桧原駅（あいづひのはら）,37.4919960,139.6798310
1122704,Aizu-Hongo Station,会津本郷駅（あいづほんごう）,37.4635707,139.8930093
1122721,Aizu-Kawaguchi Station,会津川口駅（あいづかわぐち）,37.4551753,139.5239176
1122723,Aizu-Kosugawa Station,会津越川駅（あいづこすがわ）,37.3987980,139.4698190
1122717,Aizu-Miyashita Station,会津宮下駅（あいづみやした）,37.4712145,139.6475532
1122719,Aizu-Mizunuma Station,会津水沼駅（あいづみずぬま）,37.4831489,139.5605062
9921614,Aizu-Nagano Station,会津長野駅（あいづながの）,37.2153363,139.8241071
1122720,Aizu-Nakagawa Station,会津中川駅（あいづなかがわ）,37.4734442,139.5319984
1122716,Aizu-Nishikata Station,会津西方駅（あいづにしかた）,37.4809743,139.6619638
1122725,Aizu-Ōshio Station,会津大塩駅（あいづおおしお）,37.3927780,139.4132120
1122711,Aizu-Sakamoto Station,会津坂本駅（あいづさかもと）,37.5533464,139.7565200
9921619,Aizu-Sansondōjō Station,会津山村道場駅（あいづさんそんどうじょう）,37.1444340,139.7321240
9921611,Aizu-Shimogō Station,会津下郷駅（あいづしもごう）,37.2549110,139.8646910
1122726,Aizu-Shiozawa Station,会津塩沢駅（あいづしおざわ）,37.3936494,139.3554577
9921616,Aizu-Tajima Station,会津田島駅（あいづたじま）,37.2033878,139.7737812
1122705,Aizu-Takada Station,会津高田駅（あいづたかだ）,37.4706590,139.8419390
1122606,Aizu-Toyokawa Station,会津豊川駅（あいづとよかわ）,37.6333782,139.8768542
1122515,Aizu-Wakamatsu Station,会津若松駅（あいづわかまつ）,37.5078657,139.9303261
1122712,Aizu-Yanaizu Station,会津柳津駅（あいづやないづ）,37.5390794,139.7238157
1122724,Aizu-Yokota Station,会津横田駅（あいづよこた）,37.3924972,139.4362717
1141334,Aizuki Station,相月駅（あいづき）,35.1149760,137.8543400
9921621,Aizukōgen-Ozeguchi Station,会津高原尾瀬口駅（あいづこうげんおぜぐち）,37.0899499,139.7052142
1150225,Aizuma Station,逢妻駅（あいづま）,34.9983943,136.9898581
1120431,Ajigasawa Station,鰺ケ沢,40.7752180,140.2207411
9931501,Ajigaura Station,阿字ヶ浦駅（あじがうら）,36.3835150,140.6123857
1162402,Ajikawaguchi Station,安治川口,34.6737708,135.4441055
1132727,Ajiki Station,安食駅（あじき）,35.8357077,140.2421216
3001802,Ajima Station,味鋺駅（あじま）,35.2223683,136.9360273
1161122,Ajina Station,阿品駅（あじな）,34.3231122,132.3143344
3001810,Ajioka Station,味岡駅（あじおか）,35.3092707,136.9402962
1150404,Ajiro Station,網代駅（あじろ）,35.0436990,139.0812535
3600122,Ajisaka Station,味坂駅（あじさか）,33.3527385,130.5405620
1172106,Ajisu Station,阿知須駅（あじす）,34.0106940,131.3566591
9951005,Ajiyoshi Station (Johoku Line),味美駅 (東海交通事業)（あじよし）,35.2293010,136.9324710
3001803,Ajiyoshi Station (Meitetsu),味美駅 (名鉄)（あじよし）,35.2351060,136.9371650
9990406,Aka Station,赤駅（あか）,33.6182130,130.8717260
1131903,Akabane Station,赤羽駅（あかばね）,35.7781394,139.7207999
2800901,Akabane-Iwabuchi Station,赤羽岩淵駅（あかばねいわぶち）,35.7835040,139.7218210
1110603,Akabira Station,赤平駅（あかびら）,43.5550084,142.0483771
1180627,Akaboshi Station,赤星駅（あかぼし）,33.9667810,133.4564850
1121106,Akabuchi Station,赤渕駅（あかぶち）,39.6850376,140.9064553
1120309,Akagawa Station,赤川駅（あかがわ）,41.2677020,141.2095320
2101108,Akagi Station (Gunma),赤城駅（あかぎ）,36.4256717,139.2767605
1141431,Akagi Station (Nagano),赤木駅（あかぎ）,35.7776740,137.9438427
3101302,Akahori Station,赤堀駅（あかほり）,34.9594971,136.6107334
1122802,Akai Station,赤井駅（あかい）,37.0806986,140.8661496
1110110,Akaigawa Station,赤井川駅（あかいがわ）,42.0028000,140.6442630
9952523,Akaike Station,赤池,35.6719180,136.9611470
9990208,Akaike Station (Fukuoka),赤池駅 (福岡県)（あかいけ）,33.6928700,130.7684440
3000609,Akaike Station (Gifu),赤池駅 (岐阜県)（あかいけ）,35.1212244,137.0182595
1121604,Akaiwa Station,赤岩駅（あかいわ）,37.8057461,140.3352519
9990203,Akaji Station,あかぢ駅,33.7268790,130.7245340
1122118,Akakura-Onsen Station,赤倉温泉駅（あかくらおんせん）,38.7305706,140.5537397
1190219,Akama Station,赤間駅（あかま）,33.8082961,130.5696108
3100535,Akameguchi Station,赤目口駅（あかめぐち）,34.5999131,136.0744393
1192315,Akamizu Station,赤水駅（あかみず）,32.9134497,130.9929454
9981611,Akano Station,赤野駅（あかの）,33.5160086,133.8250682
9981606,Akaoka Station,あかおか駅（あかおか）,33.5398877,133.7222424
9932806,Akasaka Station (Gunma),赤坂駅 (群馬県)（あかさか）,36.3969640,139.1170890
9940105,Akasaka Station (Yamanashi),赤坂駅 (山梨県)（あかさか）,35.5662202,138.9161361
1121208,Akasakata Station,赤坂田駅（あかさかた）,40.0487620,141.0042890
9940404,Akasakaue Station,赤坂上駅（あかさかうえ）,36.3913680,138.2272310
1161633,Akasaki Station (Tottori),赤碕駅（あかさき）,35.5123645,133.6346084
1192408,Akase Station,赤瀬駅（あかせ）,32.6529450,130.5100420
1160810,Akashi Station,明石駅（あかし）,34.6490925,134.9927019
1141207,Akashina Station,明科駅（あかしな）,36.3542996,137.9305317
1122915,Akatsuka Station (Ibaraki),赤塚駅（あかつか）,36.3819368,140.4152492
9952804,Akatsukigakuenmae Station,暁学園前駅（あかつきがくえんまえ）,35.0326950,136.6063270
1121612,Akayu Station,赤湯駅（あかゆ）,38.0477558,140.1488386
9952410,Akechi Station (Ena. Gifu),明智駅 (岐阜県恵那市)（あけち）,35.3061325,137.3874312
3001708,Akechi Station (Kani. Gifu),明智駅 (岐阜県可児市)（あけち）,35.4331943,137.0874719
3100910,Akeno Station,明野駅（あけの）,34.5213857,136.6690175
9930613,Aketo Station,明戸駅（あけと）,36.1429789,139.3033632
9981614,Aki Station,安芸駅（あき）,33.5048630,133.9061040
1171715,Aki-Kameyama Station,あき亀山駅（あきかめやま）,34.5172041,132.4960188
1171614,Aki-Kawajiri Station,安芸川尻駅（あきかわじり）,34.2328612,132.6916759
1171606,Aki-Nagahama Station,安芸長浜駅（あきながはま）,34.3379586,132.9619497
1171704,Aki-Nagatsuka Station,安芸長束駅（あきながつか）,34.4282857,132.4560093
1161111,Aki-Nakano Station,安芸中野駅（あきなかの）,34.3910492,132.5632694
1171604,Aki-Saizaki Station,安芸幸崎駅（あきさいざき）,34.3381470,133.0401500
1171618,Akiaga Station,安芸阿賀駅（あきあが）,34.2357568,132.6001346
1131604,Akigawa Station,秋川駅（あきがわ）,35.7280938,139.2866677
1130222,Akihabara Station,秋葉原駅（あきはばら）,35.6988944,139.7740416
1131505,Akishima Station,昭島駅（あきしま）,35.7135703,139.3608938
1120228,Akita Station,秋田駅（あきた）,39.7168833,140.1296657
1120410,Akitashirakami Station,あきた白神駅（あきたしらかみ）,40.3868218,139.9873521
1171610,Akitsu Station (Hiroshima),安芸津駅（あきつ）,34.3182053,132.8180914
2200116,Akitsu Station (Tokyo),秋津駅（あきつ）,35.7785040,139.4967172
1171443,Akiyaguchi Station,安芸矢口駅（あきやぐち）,34.4631418,132.4950481
9934005,Akiyama Station,秋山駅（あきやま）,35.7652967,139.9307391
1110808,Akkeshi Station,厚岸駅（あっけし）,43.0560488,144.8413173
1122503,Akogashima Station,安子ケ島,37.4720725,140.3101627
1151005,Akogi Station,阿漕駅（あこぎ）,34.7035180,136.5042965
1180304,Akui Station,鮎喰駅（あくい）,34.0774200,134.5060543
9992121,Akune Station,阿久根駅（あくね）,32.0229799,130.1963782
3102719,Akuragawa Station,阿倉川駅（あくらがわ）,34.9850849,136.6292388
9932503,Amaariki Station,海士有木駅（あまありき）,35.4817067,140.1241104
3001204,Amagasaka Station,尼ヶ坂駅（あまがさか）,35.1878050,136.9191400
3500111,Amagasaki Center Pool Mae Station,尼崎センタープール前駅（あまがさきせんたーぷーるまえ）,34.7178427,135.3952295
1160303,Amagasaki Station,尼崎,34.7318215,135.4316752
3500109,Amagasaki Station (Hanshin),尼崎駅 (阪神)（あまがさき）,34.7185343,135.4173096
1191316,Amagase Station,天ケ瀬,33.2547850,131.0237780
3100202,Amagatsuji Station,尼ヶ辻駅（あまがつじ）,34.6817588,135.7837583
3600312,Amagi Station,甘木,33.4192180,130.6535880
9960107,Amago Station,尼子駅（あまご）,35.2142510,136.2463980
1141806,Amaharashi Station,雨晴駅（あまはらし）,36.8165280,137.0375374
1163509,Amaji Station,甘地駅（あまじ）,34.9884840,134.7583140
3200729,Amami Station,天見駅（あまみ）,34.3971728,135.5955499
9960908,Amanohashidate Station,天橋立駅（あまのはしだて）,35.5576213,135.1824798
1170513,Amariko Station,余子駅（あまりこ）,35.5213837,133.2363866
1161610,Amarube Station,餘部駅（あまるべ）,35.6487758,134.5570576
1121434,Amarume Station,余目駅（あまるめ）,38.8440006,139.9113927
1190625,Amatsu Station,天津駅（あまつ）,33.5643870,131.2917959
9921604,Amaya Station,あまや駅,37.4172470,139.9175890
9960913,Amino Station,網野駅（あみの）,35.6670762,135.0251599
1140304,Amori Station,安茂里駅（あもり）,36.6302229,138.1618403
9931405,Anabe Station,穴部駅（あなべ）,35.2796240,139.1490440
1180317,Anabuki Station,穴吹駅（あなぶき）,34.0558824,134.1638307
3101512,Anagawa Station (Mie),穴川駅 (三重県)（あながわ）,34.3589218,136.8160232
9941807,Anamizu Station,穴水駅（あなみず）,37.2282594,136.9042878
2700204,Anamoriinari Station,穴守稲荷駅（あなもりいなり）,35.5502972,139.7467464
1180413,Anan Station,阿南駅（あなん）,33.9190186,134.6623207
9981612,Ananai Station,穴内駅（あなない）,33.5061680,133.8639232
1131136,Anayama Station,穴山駅（あなやま）,35.7510788,138.4139583
3100515,Andō Station,安堂駅（あんどう）,34.5800979,135.6291289
1110812,Anebetsu Station,姉別駅（あねべつ）,43.1961740,145.1949060
1132507,Anegasaki Station,姉ケ崎,35.4788384,140.0422833
9920909,Ani-Maeda Station,阿仁前田駅（あにまえだ）,40.0615030,140.4177601
9920919,Ani-Matagi Station,阿仁マタギ駅（あにマタギ）,39.9194950,140.5161200
9920912,Aniai Station,阿仁合駅（あにあい）,39.9995340,140.4013910
1121213,Anihata Station,兄畑駅（あにはた）,40.1162980,140.8822410
2700142,Anjinzuka Station,安針塚駅(あんじんづか),35.2866554,139.6430912
1150221,Anjō Station,安城駅（あんじょう）,34.9601785,137.0871923
1133704,Annaka Station,安中駅（あんなか）,36.3316945,138.9145889
9990905,Anō Station (Fukuoka),穴生駅（あのお）,33.8573681,130.7448594
9952908,Anō Station (Mie),穴太駅 (三重県)（あのう）,35.0728574,136.6052931
3300619,Anoo Station,穴太,35.0555450,135.8648480
1111614,Antaroma Station,安足間駅（あんたろま）,43.8517090,142.6941290
1130408,Anzen Station,安善駅（あんぜん）,35.4996132,139.7008813
1163207,Ao Station,粟生駅（あお）,34.8570730,134.9093840
1110433,Aoba Station,青葉駅（あおば）,42.6306223,141.5700958
1122201,Aoba-dōri Station,あおば通駅（あおばどおり）,38.2606744,140.8787114
2600320,Aobadai Station,青葉台駅（あおばだい）,35.5428783,139.5172312
9950717,Aobe Station,青部駅（あおべ）,35.0894850,138.1156520
1170824,Aohara Station,青原駅（あおはら）,34.5598890,131.8008330
1132513,Aohori Station,青堀駅（あおほり）,35.3304547,139.8582539
9930906,Aoi Station,青井駅（あおい）,35.7721093,139.8204652
1190735,Aoidake Station,青井岳駅（あおいだけ）,31.8276588,131.2184348
1163516,Aokura Station,青倉駅（あおくら）,35.2669213,134.8113696
2700105,Aomono-yokochō Station,青物横丁駅（あおものよこちょう）,35.6088736,139.7430750
1120120,Aomori Station,青森駅（あおもり）,40.8292521,140.7337930
1163209,Aonogahara Station,青野ケ原,34.8972630,134.9279080
1142203,Aonogō Station,青郷駅（あおのごう）,35.4815204,135.4997376
1170822,Aonoyama Station,青野山駅（あおのやま）,34.4810420,131.8028360
1140117,Aonuma Station,青沼駅（あおぬま）,36.1812880,138.4891050
1192809,Aoshima Station,青島駅（あおしま）,31.7997049,131.4670061
2300109,Aoto Station,青砥駅（あおと）,35.7455716,139.8561227
3001305,Aotsuka Station,青塚駅（あおつか）,35.1987087,136.7672570
1161625,Aoya Station,青谷駅（あおや）,35.5161094,133.9958746
1131143,Aoyagi Station,青柳駅（あおやぎ）,35.9425680,138.1976480
3000915,Aoyama Station (Aichi),青山駅 (愛知県)（あおやま）,34.8787650,136.9173170
9920502,Aoyama Station (Iwate),青山駅 (岩手県)（あおやま）,39.7248279,141.1183818
1140829,Aoyama Station (Niigata),青山駅 (新潟県)（あおやま）,37.8986325,139.0010790
3100540,Aoyamachō Station,青山町駅（あおやまちょう）,34.6729290,136.1772510
1120915,Aozasa Station,青笹駅（あおざさ）,39.3115398,141.5689429
1140816,Aōzu Station,粟生津駅（あおうづ）,37.6539880,138.8734840
1121207,Appikōgen Station,安比高原駅（あっぴこうげん）,40.0126370,140.9973220
9950807,Aputoichishiro Station,アプトいちしろ駅（あぷといちしろ）,35.1675140,138.1448250
9960803,Aragakashinokidai Station,荒河かしの木台駅（あらがかしのきだい）,35.3192470,135.1056560
1140804,Arahama Station,荒浜駅（あらはま）,37.4054100,138.6020760
9963732,Arai Station (Hyogo),荒井駅 (兵庫県)（あらい）,34.7578608,134.7936243
1140315,Arai Station (Niigata),新井駅 (新潟県)（あらい）,37.0268354,138.2555972
9930705,Araijuku Station,新井宿駅（あらいじゅく）,35.8432473,139.7374152
1150206,Araimachi Station,新居町駅（あらいまち）,34.6943968,137.5693952
2200705,Araiyakushimae Station,新井薬師前駅（あらいやくしまえ）,35.7157880,139.6720230
1122906,Arakawaoki Station,荒川沖駅（あらかわおき）,36.0308079,140.1660110
1132723,Araki Station (Chiba),新木駅 (千葉県)（あらき）,35.8623670,140.1070350
1190319,Araki Station (Fukuoka),荒木駅（あらき）,33.2766738,130.5026878
9950904,Arako Station,荒子駅（あらこ）,35.1400853,136.8617484
9950908,Arakogawa-kōen Station,荒子川公園駅（あらこがわこうえん）,35.1046607,136.8612394
3102302,Aramoto Station,荒本駅（あらもと）,34.6786474,135.6048488
1150305,Arao Station (Gifu),荒尾駅 (岐阜県)（あらお）,35.3733927,136.5834537
1190329,Arao Station (Kumamoto),荒尾駅 (熊本県)（あらお）,32.9943277,130.4346925
9920913,Arase Station,荒瀬駅（あらせ）,39.9796880,140.4023820
1170103,Arashima Station,荒島駅（あらしま）,35.4317491,133.2075178
3400904,Arashiyama Station (Hankyu),嵐山駅 (阪急)（あらしやま）,35.0103668,135.6816099
1180417,Aratano Station,新野駅 (徳島県)（あらたの）,33.8467640,134.6002770
9921116,Arato Station,荒砥駅（あらと）,38.1880000,140.0974010
1121458,Araya Station (Akita),新屋駅 (秋田県)（あらや）,39.6774373,140.0876840
9932812,Araya Station (Gunma),新屋駅 (群馬県)（あらや）,36.4137745,139.1965381
1121210,Araya-Shinmachi Station,荒屋新町駅（あらやしんまち）,40.0973650,141.0491760
1120911,Arayamae Station,荒谷前駅（あらやまえ）,39.3099080,141.4286063
1140912,Ariake Station (Nagano),有明駅 (長野県)（ありあけ）,36.3592438,137.8785410
1120306,Arihata Station,有畑駅（ありはた）,41.1322160,141.2768280
1151035,Arii Station,有井駅（ありい）,33.8761876,136.0856363
9981408,Ariigawa Station,有井川駅（ありいがわ）,33.0390437,133.0711079
1123165,Arikabe Station,有壁駅（ありかべ）,38.8673725,141.1211596
1140522,Arimagawa Station,有間川駅（ありまがわ）,37.1633523,138.1368868
9963215,Arimaguchi Station,有馬口駅（ありまぐち）,34.7964499,135.2207699
9963217,Arimaonsen Station,有馬温泉駅（ありまおんせん）,34.7992608,135.2463130
3000125,Arimatsu Station,有松駅（ありまつ）,35.0674732,136.9715366
9940912,Arimineguchi Station,有峰口駅（ありみねぐち）,36.5729860,137.3803370
9981504,Arioka Station,有岡駅（ありおか）,32.9613085,132.8331022
1190346,Arisa Station,有佐駅（ありさ）,32.5627915,130.6702674
1191809,Arita Station,有田駅（ありた）,33.1835400,129.8822001
1120303,Arito Station,有戸駅（ありと）,40.9144110,141.1896580
9952905,Ariyoshi Station,在良駅（ありよし）,35.0605630,136.6439893
1161230,Asa Station,厚狭駅（あさ）,34.0536960,131.1602990
1160809,Asagiri Station (Hyōgo),朝霧駅（あさぎり）,34.6439272,135.0181256
9992008,Asagiri Station (Kumamoto),あさぎり駅,32.2360260,130.8934220
1131426,Asahi Station (Chiba),旭駅 (千葉県)（あさひ）,35.7220090,140.6549390
1180137,Asahi Station (Kochi),旭駅 (高知県)（あさひ）,33.5588602,133.5085815
1150809,Asahi Station (Mie),朝日駅（あさひ）,35.0337330,136.6579740
9940508,Asahi Station (Nagano),朝陽駅（あさひ）,36.6663120,138.2409662
1190713,Asahigaoka Station,旭ケ丘,32.5284360,131.6812950
9970220,Asahigaoka Station (Shimane),朝日ヶ丘駅（あさひがおか）,35.4809412,132.9876162
1111502,Asahikawayojō Station,旭川四条駅（あさひかわよじょう）,43.7641837,142.3760663
3001214,Asahimae Station,旭前駅（あさひまえ）,35.2141380,137.0197700
9960118,Asahino Station,朝日野駅（あさひの）,35.0315671,136.2057062
9960117,Asahiōtsuka Station,朝日大塚駅（あさひおおつか）,35.0509700,136.1935420
1192326,Asaji Station,朝地駅（あさじ）,33.0043560,131.4323050
1162608,Asaka Station (Osaka),浅香駅（あさか）,34.5852483,135.5024341
2100112,Asaka Station (Saitama),朝霞駅（あさか）,35.7967250,139.6004704
1123113,Asakanagamori Station,安積永盛駅（あさかながもり）,37.3570454,140.3691401
1180428,Asakawa Station,浅川駅（あさかわ）,33.6265890,134.3586660
3200711,Asakayama Station,浅香山駅（あさかやま）,34.5890479,135.4908931
3000816,Asakura Station (Aichi),朝倉駅 (愛知県)（あさくら）,34.9935660,136.8631430
1180139,Asakuraekimae Station,朝倉駅前駅（あさくらえきまえ）,33.5508808,133.4857661
3600113,Asakuragaidō Station,朝倉街道駅（あさくらがいどう）,33.4844050,130.5324959
2100201,Asakusa Station (Tokyo Metro. Toei. Tobu),浅草駅（あさくさ）,35.7107111,139.7976760
9930903,Asakusa Station (Tsukuba Express),浅草駅 (首都圏新都市鉄道)（あさくさ）,35.7140370,139.7924263
1131320,Asakusabashi Station,浅草橋駅（あさくさばし）,35.6973370,139.7862303
3101003,Asama Station,朝熊駅（あさま）,34.4772377,136.7579557
1120115,Asamushi-Onsen Station,浅虫温泉駅（あさむしおんせん）,40.8915509,140.8624455
9941006,Asanamachi Station,朝菜町駅（あさなまち）,36.6603787,137.2248724
1180648,Asanami Station,浅海駅（あさなみ）,34.0100602,132.8028722
1130405,Asano Station,浅野駅（あさの）,35.4975155,139.6955965
1110304,Asari Station (Hokkaido),朝里駅（あさり）,43.1769016,141.0636921
1170130,Asari Station (Shimane),浅利駅（あさり）,35.0369950,132.2748990
1161508,Aseri Station,安栖里駅（あせり）,35.2664750,135.3862550
1110606,Ashibetsu Station,芦別駅（あしべつ）,43.5155930,142.1857420
1170320,Ashidachi Station,足立駅（あしだち）,35.0389040,133.3835590
1140722,Ashidaki Station,足滝駅（あしだき）,36.9989131,138.6040569
2200209,Ashigakubo Station,芦ヶ久保駅（あしがくぼ）,35.9765024,139.1365333
2500146,Ashigara Station (Kanagawa),足柄駅 (神奈川県)（あしがら）,35.2719379,139.1544252
1150510,Ashigara Station (Shizuoka),足柄駅 (静岡県)（あしがら）,35.3320488,138.9816305
1120918,Ashigase Station,足ヶ瀬駅,39.2547660,141.6458070
1140229,Ashigawa Station,芦川駅 (山梨県)（あしがわ）,35.5631640,138.5109610
9952007,Ashihara Station,芦原駅（あしはら）,34.7183114,137.3800382
1162304,Ashiharabashi Station,芦原橋駅（あしはらばし）,34.6586847,135.4891424
3200902,Ashiharachō Station,芦原町駅（あしはらちょう）,34.6604946,135.4864699
1134122,Ashikaga Flower Park Station,あしかがフラワーパーク駅（あしかがふらわーぱーく）,36.3151578,139.5183925
1134114,Ashikaga Station,足利駅（あしかが）,36.3319671,139.4562493
2100245,Ashikagashi Station,足利市駅（あしかがし）,36.3293359,139.4482297
9933507,Ashikajima Station,海鹿島駅（あしかじま）,35.7217916,140.8635436
1171307,Ashimori Station,足守駅（あしもり）,34.6980537,133.8028561
9920108,Ashino-Kōen Station,芦野公園駅（あしのこうえん）,40.9121810,140.4515739
9921605,Ashinomakionsen Station,芦ノ牧温泉駅（あしのまきおんせん）,37.3954380,139.9322070
9921607,Ashinomakionsenminami Station,芦ノ牧温泉南駅（あしのまきおんせんみなみ）,37.3346390,139.9184330
9931216,Ashio Station,足尾駅（あしお）,36.6420157,139.4481767
1121633,Ashisawa Station,芦沢駅（あしさわ）,38.6547150,140.3614370
3500120,Ashiya Station (Hanshin),芦屋駅 (阪神)（あしや）,34.7277360,135.3035480
1160307,Ashiya Station (JR West),芦屋駅 (JR西日本)（あしや）,34.7342430,135.3070700
3400110,Ashiyagawa Station,芦屋川駅（あしやがわ）,34.7364966,135.3008752
1180150,Aso Station,吾桑,33.4302270,133.2956550
1192318,Aso Station (Kumamoto),阿蘇駅（あそ）,32.9374013,131.0800572
1151017,Aso Station (Mie),阿曽駅（あそ）,34.3306660,136.4109270
1163927,Asso Station,朝来駅（あっそ）,33.6963885,135.4175171
3100703,Asuka Station,飛鳥駅（あすか）,34.4649440,135.7981738
9950536,Asumomae Station,アスモ前駅（あすもまえ）,34.7279570,137.4943072
1142104,Asuwa Station,足羽駅（あすわ）,36.0208050,136.2535570
2100416,Atago Station (Chiba),愛宕駅 (千葉県)（あたご）,35.9505133,139.8645604
1123152,Atago Station (Miyagi),愛宕駅 (宮城県)（あたご）,38.3973372,141.0651465
1130121,Atami Station,熱海駅（あたみ）,35.1039424,139.0780356
1151031,Atashika Station,新鹿駅（あたしか）,33.9280620,136.1440900
1151038,Atawa Station,阿田和駅（あたわ）,33.8053525,136.0427612
1121812,Aterazawa Station,左沢駅（あてらざわ）,38.3820272,140.2079277
1171613,Ato Station,安登駅（あと）,34.2544418,132.7222203
1172203,Atsu Station,厚保駅（あつ）,34.1146580,131.1544690
1110318,Atsubetsu Station,厚別駅（あつべつ）,43.0451229,141.4631099
1111111,Atsuga Station,厚賀駅（あつが）,42.4306151,142.2159115
1130909,Atsugi Station,厚木駅（あつぎ）,35.4430540,139.3777819
1121425,Atsumi Onsen Station,あつみ温泉駅（あつみおんせん）,38.6244360,139.5877158
1110720,Atsunai Station,厚内駅（あつない）,42.8092828,143.8151469
1150230,Atsuta Station,熱田駅（あつた）,35.1298820,136.9104364
