135;-27.3274352;153.063404;Deagon
136;-27.3269657;153.0801166;Shorncliffe
137;-27.3660617;153.0834123;Nudgee
138;-27.3828324;153.0726715;Bindha
139;-16.925462;145.7710587;Cairns
140;-27.5206427;152.975874;Graceville
141;-27.511992;152.9727635;Chelmer
142;-27.5311213;152.97948;Sherwood
143;-27.4329029;153.0106302;Newmarket
144;-31.0934751;150.9126213;West Tamworth
145;-26.6605331;152.9628291;Woombye
146;-33.6332273;150.2843174;Blackheath
147;-26.1874798;152.6711895;Old Gympie
148;-33.0789946;115.8977106;Harvey
149;-34.4546772;150.8460733;Unanderra
150;-37.2584031;144.4507646;Kyneton
151;-32.7380345;151.5521309;Maitland
152;-33.4711676;150.189709;Top Points
153;-27.1799584;151.2714238;Dalby
154;-37.3545847;145.0264987;Wandong
155;-34.4942325;150.3980743;Burradoo
156;-34.547677;150.3717545;Moss Vale
157;-34.7797114;149.2613016;Gunning
158;-31.5052742;150.6810437;Quirindi
159;-30.8251345;117.4813035;Koorda
160;-30.8252522;117.9917307;Welbungin
161;-30.8109796;117.8599327;Bencubbin
162;-30.3611663;117.1168227;Kalannie
163;-30.5248326;117.1727618;Burakin
164;-30.4906216;116.3607279;Miling
165;-30.5970713;116.7691005;Ballidu
166;-31.9995346;115.5414138;Settlement
167;-32.0073377;115.5169802;Oliver Hill
168;-34.6259063;150.8523824;Minnamurra
169;-34.4270314;150.8881858;Wollongong
170;-34.4121206;150.8914366;North Wollongong
171;-21.3555837;139.8660555;Duchess
172;-37.6951482;144.9158281;Jacana
173;-31.9439495;115.8770742;East Perth
174;-38.3538352;145.1894034;Morradoo
175;-37.3592999;144.5260842;Woodend
176;-37.7146727;144.9605203;Fawkner
177;-30.3594973;153.0975355;Sawtell
178;-33.4664036;151.318514;Koolewong
179;-33.3947187;151.3443981;Narara
180;-33.3831387;151.3545;Niagara Park
181;-33.2854758;151.425225;Wyong
182;-33.3078002;151.4201947;Tuggerah
183;-33.3595346;151.3699367;Ourimbah
184;-42.1168391;145.5277963;Lynchford
185;-20.7356728;143.141495;Richmond
186;-34.2757504;150.9533594;Wombarra
187;-37.8762762;145.149793;Syndal
188;-38.3373754;145.1779381;Bittern Station
189;-33.6735559;150.2806632;Medlow Bath
190;-36.405188;148.4118403;Perisher Valley
